Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Type,City,State,Category,Sub_Category,Brand,Product_Name,Quantity,Unit_Price,Discount_Pct,Discount_Amount,Revenue,COGS,Profit,Payment_Method,Order_Status,Delivery_Days,Customer_Rating,Review_Count,Is_Weekend_Order
EC-001233,2023-08-26,CUST0002,Priya Patel,New,Lucknow,UP,Home & Kitchen,Lamp,Pigeon,Pigeon Lamp - 292,3,10316.21,15,4642.29,26306.34,12308.29,13998.05,Credit Card,Pending,5,3.0,242,0
EC-001234,2022-11-11,CUST0144,Unknown,New,Lucknow,UP,Home & Kitchen,Lamp,Hawkins,Hawkins Lamp - 410,1,11732.42,20,2346.48,9385.94,6317.29,3068.65,Net Banking,Cancelled,1,3.0,387,0
EC-001235,2024-12-17,CUST0106,Neha Mishra,New,Mumbai,Maharashtra,Fashion,Saree,Adidas,Adidas Saree - 319,4,7389.66,30,8867.59,20691.05,9628.05,11063.0,Credit Card,Delivered,9,1.3,31,0
EC-001236,2021-12-07,CUST0100,Arjun Sharma,New,Chandigarh,Punjab,Books,Self Help,Harper,Harper Self Help - 490,2,14113.41,10,2822.68,25404.14,17423.44,7980.7,Debit Card,Delivered,8,2.0,145,1
EC-001237,2023-03-13,CUST0143,Suresh Joshi,New,Mumbai,Maharashtra,Beauty,Face Cream,Himalaya,Himalaya Face Cream - 259,1,4144.32,5,207.22,3937.1,1579.21,2357.89,Debit Card,Delivered,4,1.7,389,1
EC-001238,2024-11-19,CUST0172,Rohan Gupta,VIP,Surat,Gujarat,Sports,Dumbbell,Vector X,Vector X Dumbbell - 806,2,519.01,10,103.8,934.22,478.88,455.34,Credit Card,Delivered,5,3.5,230,0
EC-001239,2022-08-09,CUST0102,Suresh Joshi,New,Kolkata,West Bengal,Books,Travel Guide,Scholastic,Scholastic Travel Guide - 812,3,9818.99,10,2945.7,26511.27,13827.2,12684.07,Net Banking,Delivered,10,3.4,428,0
EC-001240,2021-02-06,CUST0196,Ananya Iyer,Premium,Chennai,Tamil Nadu,Fashion,Sneakers,Puma,Puma Sneakers - 271,2,13652.51,0,0.0,27305.02,13130.68,14174.34,Wallet,Delivered,8,4.3,374,1
EC-001241,2023-09-10,CUST0300,Rohan Gupta,New,Chandigarh,Punjab,Home & Kitchen,Pillow,Hawkins,Hawkins Pillow - 879,1,14485.18,15,2172.78,12312.4,8307.72,4004.68,Credit Card,Cancelled,5,3.0,97,0
EC-001242,2024-04-05,CUST0234,Riya Bose,VIP,Delhi,Delhi,Books,Travel Guide,Harper,Harper Travel Guide - 211,4,9489.61,20,7591.69,30366.75,21151.87,9214.88,Credit Card,Delivered,9,2.4,31,0
EC-001243,2021-12-26,CUST0131,Unknown,Premium,Kolkata,West Bengal,Fashion,T-Shirt,Fabindia,Fabindia T-Shirt - 548,1,4561.4,5,228.07,4333.33,1863.53,2469.8,Wallet,Delivered,2,2.1,473,0
EC-001244,2022-04-24,CUST0003,Arjun Sharma,Returning,Mumbai,Maharashtra,Fashion,Kurta,Adidas,Adidas Kurta - 449,1,3983.86,25,995.97,2987.89,1278.1,1709.79,UPI,Delivered,6,2.6,429,0
EC-001245,2021-07-13,CUST0130,Rahul Kumar,Returning,Chennai,Tamil Nadu,Fashion,Saree,Nike,Nike Saree - 288,4,6300.8,25,6300.8,18902.4,8505.35,10397.05,Wallet,Delivered,3,4.9,444,1
EC-001246,2021-08-03,CUST0047,Divya Shah,Returning,Chandigarh,Punjab,Fashion,Saree,Puma,Puma Saree - 246,1,9903.45,15,1485.52,8417.93,5204.33,3213.6,Cash on Delivery,Cancelled,4,3.0,129,0
EC-001247,2024-09-18,CUST0106,Ananya Iyer,Premium,Surat,Gujarat,Home & Kitchen,Mixer,Prestige,Prestige Mixer - 479,2,4657.83,0,0.0,9315.66,5076.48,4239.18,Credit Card,Cancelled,1,3.0,299,0
EC-001248,2024-01-19,CUST0162,Sneha Reddy,Returning,Chennai,Tamil Nadu,Fashion,T-Shirt,Puma,Puma T-Shirt - 880,2,11004.9,0,0.0,22009.8,9952.59,12057.21,Wallet,Returned,1,3.0,484,0
EC-001249,2024-10-21,CUST0053,Suresh Joshi,VIP,Delhi,Delhi,Electronics,Smartwatch,Boat,Boat Smartwatch - 866,3,14943.74,0,0.0,44831.22,24314.66,20516.56,Debit Card,Delivered,7,4.3,197,1
EC-001251,2022-06-24,CUST0146,Divya Shah,Returning,Kolkata,West Bengal,Beauty,Hair Oil,LOreal,LOreal Hair Oil - 143,4,9104.14,10,3641.66,32774.9,19304.6,13470.3,Net Banking,Returned,1,3.0,84,0
EC-001252,2022-11-12,CUST0278,Kavya Pillai,VIP,Chennai,Tamil Nadu,Books,Cookbook,Random House,Random House Cookbook - 571,4,1494.04,15,896.42,5079.74,2057.3,3022.44,Wallet,Returned,4,3.0,180,0
EC-001253,2023-06-22,CUST0030,Karan Mehta,Returning,Ahmedabad,Gujarat,Books,Comics,Scholastic,Scholastic Comics - 322,3,6800.19,10,2040.06,18360.51,9245.97,9114.54,Wallet,Delivered,7,1.7,263,0
EC-001254,2023-08-18,CUST0281,Divya Shah,Returning,Unknown,Punjab,Fashion,Jacket,H&M,H&M Jacket - 502,2,2521.41,25,1260.7,3782.12,2601.81,1180.31,Debit Card,Delivered,7,4.4,274,0
EC-001255,2023-10-14,CUST0040,Karan Mehta,Premium,Surat,Gujarat,Books,Fiction Novel,Random House,Random House Fiction Novel - 664,5,5216.33,15,3912.25,22169.4,8994.79,13174.61,Debit Card,Delivered,1,3.8,479,1
EC-001256,2024-01-23,CUST0170,Ananya Iyer,Premium,Kolkata,West Bengal,Beauty,Perfume,Mamaearth,Mamaearth Perfume - 863,2,6585.86,5,658.59,12513.13,6976.65,5536.48,Wallet,Returned,4,3.0,412,0
EC-001257,2022-03-14,CUST0097,Pooja Nair,Returning,Surat,Gujarat,Sports,Swimming Goggles,Nike,Nike Swimming Goggles - 880,4,10799.22,15,6479.53,36717.35,19563.3,17154.05,Net Banking,Returned,6,3.0,366,1
EC-001258,2021-11-04,CUST0177,Arjun Sharma,New,Lucknow,UP,Home & Kitchen,Lamp,Milton,Milton Lamp - 982,2,2750.47,20,1100.19,4400.75,2224.65,2176.1,Credit Card,Delivered,2,2.8,281,0
EC-001259,2022-12-05,CUST0279,Rahul Kumar,Premium,Pune,Maharashtra,Home & Kitchen,Cookware,Prestige,Prestige Cookware - 738,5,3948.68,10,1974.34,17769.06,11729.42,6039.64,UPI,Delivered,4,3.7,352,0
EC-001260,2022-05-10,CUST0282,Ananya Iyer,Returning,Ahmedabad,Gujarat,Sports,Swimming Goggles,Cosco,Cosco Swimming Goggles - 267,3,10547.05,10,3164.11,28477.04,11866.91,16610.13,Net Banking,Cancelled,2,3.0,143,0
EC-001261,2024-12-09,CUST0134,Vikram Singh,VIP,Kolkata,West Bengal,Electronics,Smartwatch,Boat,Boat Smartwatch - 199,5,14935.11,5,3733.78,70941.77,38596.23,32345.54,Credit Card,Delivered,4,2.9,45,0
EC-001262,2022-01-19,CUST0072,Ananya Iyer,VIP,Kolkata,West Bengal,Fashion,Kurta,Nike,Nike Kurta - 120,2,6821.84,15,2046.55,11597.13,7139.31,4457.82,Net Banking,Returned,6,3.0,475,0
EC-001263,2023-02-06,CUST0186,Divya Shah,VIP,Pune,Maharashtra,Beauty,Sunscreen,Himalaya,Himalaya Sunscreen - 253,2,1317.03,0,0.0,2634.06,1225.67,1408.39,Credit Card,Cancelled,3,3.0,69,1
EC-001264,2021-06-20,CUST0151,Kavya Pillai,Returning,Pune,Maharashtra,Beauty,Shampoo,Dove,Dove Shampoo - 473,2,8042.52,10,1608.5,14476.54,8533.39,5943.15,UPI,Delivered,8,3.2,431,1
EC-001265,2024-06-06,CUST0183,Pooja Nair,Premium,Jaipur,Rajasthan,Fashion,Jacket,Levis,Levis Jacket - 369,2,13956.04,0,0.0,27912.08,15005.86,12906.22,Net Banking,Pending,1,3.0,250,1
EC-001266,2024-11-03,CUST0269,Priya Patel,Returning,Hyderabad,Telangana,Books,Textbook,Penguin,Penguin Textbook - 992,1,2552.03,25,638.01,1914.02,998.93,915.09,Cash on Delivery,Cancelled,6,3.0,225,0
EC-001267,2024-04-16,CUST0131,Priya Patel,Premium,Mumbai,Maharashtra,Electronics,Camera,Boat,Boat Camera - 813,3,13995.77,10,4198.73,37788.58,16535.11,21253.47,Net Banking,Returned,7,3.0,489,0
EC-001268,2024-07-23,CUST0210,Neha Mishra,Premium,Jaipur,Rajasthan,Home & Kitchen,Bedsheet,Milton,Milton Bedsheet - 665,3,10029.47,30,9026.52,21061.89,10228.1,10833.79,Debit Card,Delivered,6,3.3,102,0
EC-001269,2021-11-11,CUST0094,Arjun Sharma,Returning,Delhi,Delhi,Books,Textbook,Oxford,Oxford Textbook - 925,1,2704.3,15,405.64,2298.66,1366.34,932.32,Credit Card,Delivered,9,2.0,451,0
EC-001270,2022-10-26,CUST0012,Rahul Kumar,New,Pune,Maharashtra,Fashion,T-Shirt,H&M,H&M T-Shirt - 840,5,14595.38,0,0.0,72976.9,29297.34,43679.56,Credit Card,Delivered,4,2.7,332,0
EC-001271,2022-10-21,CUST0024,Aditya Rao,New,Lucknow,UP,Beauty,Moisturizer,Himalaya,Himalaya Moisturizer - 727,1,5030.63,0,0.0,5030.63,2386.96,2643.67,Credit Card,Pending,8,3.0,98,1
EC-001272,2021-03-03,CUST0143,Kavya Pillai,Returning,Chennai,Tamil Nadu,Electronics,Camera,Apple,Apple Camera - 315,4,14940.31,25,14940.31,44820.93,28692.6,16128.33,Credit Card,Delivered,2,4.4,315,0
EC-001273,2022-08-27,CUST0192,Riya Bose,Returning,Pune,Maharashtra,Beauty,Face Cream,Biotique,Biotique Face Cream - 580,2,13883.46,25,6941.73,20825.19,10617.39,10207.8,UPI,Pending,4,3.0,159,1
EC-001274,2022-09-01,CUST0232,Karan Mehta,Premium,Mumbai,Maharashtra,Beauty,Hair Oil,Mamaearth,Mamaearth Hair Oil - 247,3,5143.75,15,2314.69,13116.56,5274.53,7842.03,Cash on Delivery,Delivered,2,3.7,281,0
EC-001275,2021-04-06,CUST0294,Unknown,VIP,Delhi,Delhi,Sports,Dumbbell,Nivia,Nivia Dumbbell - 750,5,2479.03,25,3098.79,9296.36,5922.01,3374.35,Cash on Delivery,Delivered,6,3.5,86,1
EC-001276,2023-04-14,CUST0198,Pooja Nair,New,Jaipur,Rajasthan,Home & Kitchen,Lamp,Pigeon,Pigeon Lamp - 770,5,12182.93,25,15228.66,45685.99,23761.6,21924.39,Wallet,Delivered,5,4.8,43,1
EC-001277,2021-02-16,CUST0168,Priya Patel,VIP,Bangalore,Karnataka,Home & Kitchen,Bedsheet,Milton,Milton Bedsheet - 181,4,1301.98,0,0.0,5207.92,3133.63,2074.29,Wallet,Pending,6,3.0,243,0
EC-001278,2021-06-19,CUST0248,Rahul Kumar,Premium,Chandigarh,Punjab,Beauty,Perfume,Lakme,Lakme Perfume - 844,3,12400.47,25,9300.35,27901.06,17783.95,10117.11,UPI,Pending,6,3.0,301,0
EC-001279,2024-05-25,CUST0216,Karan Mehta,Returning,Ahmedabad,Gujarat,Books,Textbook,Bloomsbury,Bloomsbury Textbook - 701,5,4408.34,10,2204.17,19837.53,13602.16,6235.37,Debit Card,Delivered,8,1.2,414,0
EC-001280,2024-06-26,CUST0115,Amit Tiwari,VIP,Kolkata,West Bengal,Electronics,Camera,OnePlus,OnePlus Camera - 256,1,4175.78,15,626.37,3549.41,1845.33,1704.08,Debit Card,Returned,7,3.0,219,0
EC-001281,2022-06-13,CUST0130,Neha Mishra,New,Kolkata,West Bengal,Beauty,Moisturizer,Biotique,Biotique Moisturizer - 544,4,764.36,0,0.0,3057.44,1354.2,1703.24,Wallet,Returned,3,3.0,487,1
EC-001282,2021-01-13,CUST0058,Rohan Gupta,Premium,Bangalore,Karnataka,Fashion,Jeans,Adidas,Adidas Jeans - 302,1,314.16,5,15.71,298.45,123.81,174.64,Credit Card,Delivered,8,3.4,388,1
EC-001283,2023-04-07,CUST0255,Riya Bose,VIP,Unknown,Telangana,Books,Comics,Harper,Harper Comics - 545,4,8176.03,30,9811.24,22892.88,12313.37,10579.51,Debit Card,Cancelled,8,3.0,316,1
EC-001284,2021-06-23,CUST0026,Divya Shah,Returning,Pune,Maharashtra,Books,Cookbook,Penguin,Penguin Cookbook - 340,4,10298.09,0,0.0,41192.36,22695.59,18496.77,Cash on Delivery,Cancelled,8,3.0,453,0
EC-001285,2021-05-21,CUST0013,Divya Shah,VIP,Kolkata,West Bengal,Books,Travel Guide,Harper,Harper Travel Guide - 726,1,2325.79,15,348.87,1976.92,1175.23,801.69,Credit Card,Delivered,3,1.7,402,1
EC-001286,2023-12-28,CUST0094,Riya Bose,New,Hyderabad,Telangana,Sports,Dumbbell,Vector X,Vector X Dumbbell - 118,4,9155.9,10,3662.36,32961.24,14013.05,18948.19,Net Banking,Delivered,3,3.6,260,1
EC-001287,2022-06-21,CUST0069,Aditya Rao,Premium,Chennai,Tamil Nadu,Electronics,Curtains,Philips,Philips Curtains - 815,2,9439.81,10,1887.96,16991.66,8087.34,8904.32,Debit Card,Delivered,8,4.2,471,1
EC-001288,2022-12-19,CUST0205,Pooja Nair,VIP,Surat,Gujarat,Fashion,Saree,Fabindia,Fabindia Saree - 676,1,2073.81,20,414.76,1659.05,935.83,723.22,Net Banking,Delivered,10,3.2,364,0
EC-001289,2022-10-11,CUST0254,Riya Bose,VIP,Delhi,Delhi,Electronics,Tablet,Boat,Boat Tablet - 717,2,12856.69,15,3857.01,21856.37,9393.24,12463.13,Wallet,Cancelled,2,3.0,215,0
EC-001290,2022-05-23,CUST0077,Priya Patel,VIP,Kolkata,West Bengal,Home & Kitchen,Mixer,Pigeon,Pigeon Mixer - 352,4,2020.65,30,2424.78,5657.82,3485.21,2172.61,Debit Card,Delivered,3,1.4,187,0
EC-001292,2021-05-24,CUST0146,Karan Mehta,Premium,Surat,Gujarat,Fashion,Handbag,Fabindia,Fabindia Handbag - 354,1,11470.94,5,573.55,10897.39,6981.68,3915.71,Net Banking,Pending,1,3.0,262,0
EC-001293,2023-04-05,CUST0029,Arjun Sharma,VIP,Mumbai,Maharashtra,Books,Cookbook,Rupa,Rupa Cookbook - 180,4,8944.27,10,3577.71,32199.37,14107.61,18091.76,UPI,Delivered,5,2.7,150,0
EC-001294,2024-09-06,CUST0153,Aditya Rao,New,Ahmedabad,Gujarat,Books,Travel Guide,Harper,Harper Travel Guide - 380,5,1676.37,25,2095.46,6286.39,3469.09,2817.3,Net Banking,Returned,10,3.0,276,1
EC-001295,2023-03-19,CUST0093,Arjun Sharma,New,Lucknow,UP,Home & Kitchen,Pressure Cooker,Hawkins,Hawkins Pressure Cooker - 153,1,7170.71,15,1075.61,6095.1,3099.03,2996.07,UPI,Delivered,3,2.4,275,0
EC-001296,2024-09-01,CUST0151,Aditya Rao,VIP,Bangalore,Karnataka,Sports,Football,Adidas,Adidas Football - 282,3,11973.24,10,3591.97,32327.75,16237.9,16089.85,UPI,Pending,7,3.0,445,0
EC-001297,2023-06-19,CUST0189,Priya Patel,Returning,Mumbai,Maharashtra,Sports,Swimming Goggles,Yonex,Yonex Swimming Goggles - 608,1,12495.93,25,3123.98,9371.95,4883.31,4488.64,Credit Card,Delivered,10,2.3,437,0
EC-001298,2022-12-08,CUST0034,Neha Mishra,Premium,Delhi,Delhi,Electronics,Laptop,Apple,Apple Laptop - 183,1,13774.81,20,2754.96,11019.85,7410.9,3608.95,Net Banking,Delivered,2,3.4,83,0
EC-001299,2021-09-14,CUST0011,Vikram Singh,New,Ahmedabad,Gujarat,Home & Kitchen,Cookware,Prestige,Prestige Cookware - 933,1,1691.63,15,253.74,1437.89,678.19,759.7,Debit Card,Pending,7,3.0,346,1
EC-001300,2022-01-21,CUST0007,Priya Patel,Returning,Hyderabad,Telangana,Books,Self Help,Penguin,Penguin Self Help - 590,2,2641.02,5,264.1,5017.94,2680.61,2337.33,Credit Card,Delivered,9,1.8,271,1
EC-001301,2022-09-11,CUST0012,Suresh Joshi,New,Chennai,Tamil Nadu,Electronics,Laptop,Xiaomi,Xiaomi Laptop - 622,3,8207.22,5,1231.08,23390.58,13227.69,10162.89,UPI,Returned,6,3.0,290,0
EC-001302,2024-09-03,CUST0288,Priya Patel,Returning,Chandigarh,Punjab,Books,Fiction Novel,Bloomsbury,Bloomsbury Fiction Novel - 335,1,10118.19,25,2529.55,7588.64,3783.91,3804.73,Cash on Delivery,Delivered,1,2.1,296,0
EC-001303,2023-09-27,CUST0092,Karan Mehta,Returning,Chandigarh,Punjab,Books,Fiction Novel,Oxford,Oxford Fiction Novel - 649,3,11416.85,0,0.0,34250.55,15816.78,18433.77,Credit Card,Returned,3,3.0,436,1
EC-001304,2023-09-13,CUST0055,Rohan Gupta,Premium,Hyderabad,Telangana,Beauty,Hair Oil,Mamaearth,Mamaearth Hair Oil - 300,5,3639.64,10,1819.82,16378.38,8955.43,7422.95,UPI,Delivered,3,2.1,256,1
EC-001305,2024-01-15,CUST0237,Suresh Joshi,Returning,Surat,Gujarat,Home & Kitchen,Curtains,Prestige,Prestige Curtains - 289,5,3154.19,10,1577.1,14193.85,8837.07,5356.78,Credit Card,Pending,10,3.0,25,0
EC-001306,2022-04-25,CUST0255,Divya Shah,Returning,Delhi,Delhi,Electronics,Earbuds,Xiaomi,Xiaomi Earbuds - 707,1,3053.13,25,763.28,2289.85,1516.61,773.24,UPI,Pending,10,3.0,121,0
EC-001307,2022-10-27,CUST0232,Arjun Sharma,Premium,Surat,Gujarat,Home & Kitchen,Curtains,Prestige,Prestige Curtains - 112,3,13598.08,25,10198.56,30595.68,13400.64,17195.04,Debit Card,Delivered,5,1.7,419,1
EC-001308,2024-12-11,CUST0025,Ananya Iyer,VIP,Chennai,Tamil Nadu,Fashion,Handbag,Levis,Levis Handbag - 591,2,3020.1,15,906.03,5134.17,3507.31,1626.86,Cash on Delivery,Returned,8,3.0,186,0
EC-001310,2022-02-02,CUST0235,Karan Mehta,VIP,Ahmedabad,Gujarat,Home & Kitchen,Mixer,Bajaj,Bajaj Mixer - 859,4,10956.69,15,6574.01,37252.75,20802.7,16450.05,UPI,Delivered,6,1.8,446,0
EC-001311,2023-01-04,CUST0087,Rohan Gupta,VIP,Surat,Gujarat,Electronics,Tablet,Sony,Sony Tablet - 919,3,12053.88,0,0.0,36161.64,22999.41,13162.23,Debit Card,Delivered,5,3.0,402,0
EC-001312,2021-08-06,CUST0029,Unknown,Returning,Surat,Gujarat,Electronics,Camera,Realme,Realme Camera - 566,4,8863.08,30,10635.7,24816.62,14892.2,9924.42,Cash on Delivery,Delivered,1,1.8,113,1
EC-001313,2024-02-24,CUST0214,Rahul Kumar,VIP,Hyderabad,Telangana,Beauty,Sunscreen,Himalaya,Himalaya Sunscreen - 794,3,1254.51,0,0.0,3763.53,1525.77,2237.76,Net Banking,Delivered,3,1.4,305,0
EC-001314,2024-07-06,CUST0194,Priya Patel,New,Kolkata,West Bengal,Electronics,Smartphone,Sony,Sony Smartphone - 888,3,12047.21,30,10842.49,25299.14,13659.32,11639.82,UPI,Cancelled,1,3.0,122,1
EC-001315,2023-01-22,CUST0118,Unknown,VIP,Ahmedabad,Gujarat,Beauty,Lipstick,Dove,Dove Lipstick - 929,5,1858.29,5,464.57,8826.88,5534.12,3292.76,Credit Card,Delivered,5,1.4,201,0
EC-001316,2024-09-23,CUST0181,Priya Patel,Premium,Lucknow,UP,Beauty,Face Cream,Ponds,Ponds Face Cream - 472,3,14904.31,30,13413.88,31299.05,14161.73,17137.32,Credit Card,Delivered,8,3.7,422,0
EC-001317,2022-06-22,CUST0171,Vikram Singh,Premium,Ahmedabad,Gujarat,Sports,Cricket Bat,Cosco,Cosco Cricket Bat - 852,4,10231.58,20,8185.26,32741.06,15089.11,17651.95,Wallet,Pending,6,3.0,14,0
EC-001318,2023-08-12,CUST0151,Riya Bose,VIP,Lucknow,UP,Home & Kitchen,Curtains,Philips,Philips Curtains - 468,3,10018.19,15,4508.19,25546.38,14000.54,11545.84,Net Banking,Delivered,5,4.7,140,0
EC-001319,2023-11-15,CUST0009,Ananya Iyer,New,Bangalore,Karnataka,Electronics,Smartwatch,OnePlus,OnePlus Smartwatch - 451,5,3894.49,10,1947.24,17525.21,9580.77,7944.44,Cash on Delivery,Cancelled,8,3.0,120,0
EC-001320,2022-10-05,CUST0146,Suresh Joshi,New,Pune,Maharashtra,Beauty,Shampoo,Mamaearth,Mamaearth Shampoo - 943,3,8541.12,20,5124.67,20498.69,12193.91,8304.78,Net Banking,Pending,4,3.0,352,0
EC-001321,2021-10-01,CUST0095,Ananya Iyer,Returning,Mumbai,Maharashtra,Electronics,Smartwatch,Boat,Boat Smartwatch - 800,3,4262.16,20,2557.3,10229.18,5225.24,5003.94,Wallet,Cancelled,5,3.0,225,0
EC-001322,2023-09-13,CUST0258,Suresh Joshi,Returning,Pune,Maharashtra,Home & Kitchen,Curtains,Prestige,Prestige Curtains - 690,3,13247.9,25,9935.92,29807.78,17035.26,12772.52,UPI,Pending,9,3.0,398,1
EC-001323,2024-03-27,CUST0156,Arjun Sharma,New,Delhi,Delhi,Beauty,Perfume,Dove,Dove Perfume - 607,5,3230.75,5,807.69,15346.06,6673.99,8672.07,Debit Card,Pending,4,3.0,141,1
EC-001324,2024-05-27,CUST0262,Sneha Reddy,Returning,Chennai,Tamil Nadu,Electronics,Camera,OnePlus,OnePlus Camera - 124,4,3691.86,30,4430.23,10337.21,4183.56,6153.65,Credit Card,Cancelled,4,3.0,282,1
EC-001325,2021-02-09,CUST0168,Kavya Pillai,Premium,Chennai,Tamil Nadu,Electronics,Tablet,Samsung,Samsung Tablet - 777,2,1478.5,5,147.85,2809.15,1208.73,1600.42,Net Banking,Delivered,8,1.8,46,0
EC-001326,2024-06-07,CUST0274,Riya Bose,New,Hyderabad,Telangana,Electronics,Camera,Boat,Boat Camera - 795,3,9616.22,10,2884.87,25963.79,11485.68,14478.11,Net Banking,Returned,5,3.0,43,1
EC-001327,2023-12-16,CUST0199,Sneha Reddy,VIP,Pune,Maharashtra,Electronics,Earbuds,OnePlus,OnePlus Earbuds - 805,4,3218.66,0,0.0,12874.64,5429.97,7444.67,Cash on Delivery,Cancelled,7,3.0,406,0
EC-001328,2024-01-16,CUST0163,Rohan Gupta,New,Ahmedabad,Gujarat,Sports,Cricket Bat,Nivia,Nivia Cricket Bat - 184,5,13808.6,0,0.0,69043.0,41085.87,27957.13,Debit Card,Returned,2,3.0,115,0
EC-001329,2024-07-24,CUST0220,Riya Bose,New,Surat,Gujarat,Beauty,Moisturizer,Dove,Dove Moisturizer - 430,5,13907.32,0,0.0,69536.6,37904.9,31631.7,UPI,Delivered,6,2.3,279,0
EC-001330,2024-02-01,CUST0100,Arjun Sharma,VIP,Ahmedabad,Gujarat,Sports,Swimming Goggles,Nivia,Nivia Swimming Goggles - 170,2,13342.41,5,1334.24,25350.58,15406.92,9943.66,Cash on Delivery,Cancelled,3,3.0,260,0
EC-001331,2024-09-21,CUST0175,Sneha Reddy,VIP,Chandigarh,Punjab,Fashion,Kurta,Levis,Levis Kurta - 278,1,12067.24,20,2413.45,9653.79,4305.82,5347.97,Net Banking,Delivered,1,2.5,281,1
EC-001332,2023-07-04,CUST0190,Unknown,VIP,Mumbai,Maharashtra,Home & Kitchen,Cookware,Philips,Philips Cookware - 597,1,11730.53,10,1173.05,10557.48,5368.29,5189.19,Debit Card,Delivered,3,2.6,358,0
EC-001333,2022-07-02,CUST0112,Pooja Nair,Premium,Chandigarh,Punjab,Electronics,Earbuds,Xiaomi,Xiaomi Earbuds - 986,4,803.65,30,964.38,2250.22,1019.2,1231.02,Wallet,Delivered,5,4.8,408,0
EC-001335,2024-01-23,CUST0263,Neha Mishra,New,Ahmedabad,Gujarat,Sports,Yoga Mat,Cosco,Cosco Yoga Mat - 528,3,9698.77,10,2909.63,26186.68,15586.77,10599.91,Net Banking,Pending,9,3.0,406,0
EC-001336,2024-02-03,CUST0009,Neha Mishra,VIP,Jaipur,Rajasthan,Electronics,Tablet,Sony,Sony Tablet - 510,5,3311.14,25,4138.93,12416.77,5790.21,6626.56,Cash on Delivery,Delivered,2,3.9,303,0
EC-001337,2021-10-06,CUST0234,Neha Mishra,Premium,Mumbai,Maharashtra,Fashion,Jeans,Zara,Zara Jeans - 589,3,9140.07,5,1371.01,26049.2,11723.08,14326.12,Credit Card,Returned,4,3.0,280,1
EC-001338,2021-04-07,CUST0027,Vikram Singh,VIP,Kolkata,West Bengal,Beauty,Shampoo,Mamaearth,Mamaearth Shampoo - 111,4,1462.25,0,0.0,5849.0,3316.68,2532.32,UPI,Delivered,3,4.6,103,1
EC-001339,2023-10-17,CUST0213,Vikram Singh,Premium,Mumbai,Maharashtra,Electronics,Smartwatch,Xiaomi,Xiaomi Smartwatch - 349,2,6064.92,0,0.0,12129.84,6852.91,5276.93,Net Banking,Delivered,1,3.5,122,0
EC-001340,2024-04-04,CUST0022,Rahul Kumar,Returning,Ahmedabad,Gujarat,Fashion,Jeans,Puma,Puma Jeans - 783,1,13254.07,15,1988.11,11265.96,6104.99,5160.97,Debit Card,Returned,3,3.0,258,0
EC-001341,2021-10-06,CUST0258,Kavya Pillai,Premium,Delhi,Delhi,Sports,Dumbbell,Yonex,Yonex Dumbbell - 330,5,14623.93,15,10967.95,62151.7,40570.23,21581.47,UPI,Pending,4,3.0,203,1
EC-001342,2023-07-01,CUST0222,Neha Mishra,VIP,Kolkata,West Bengal,Books,Fiction Novel,Rupa,Rupa Fiction Novel - 560,3,5180.12,0,0.0,15540.36,10409.77,5130.59,Cash on Delivery,Pending,4,3.0,257,0
EC-001343,2024-11-28,CUST0236,Divya Shah,VIP,Ahmedabad,Gujarat,Fashion,Sneakers,H&M,H&M Sneakers - 891,1,9999.91,20,1999.98,7999.93,4286.57,3713.36,Credit Card,Delivered,3,4.3,182,1
EC-001344,2021-12-25,CUST0006,Priya Patel,Premium,Kolkata,West Bengal,Books,Biography,Penguin,Penguin Biography - 384,5,9366.86,0,0.0,46834.3,27259.34,19574.96,Net Banking,Pending,3,3.0,235,0
EC-001345,2023-05-28,CUST0235,Riya Bose,VIP,Pune,Maharashtra,Home & Kitchen,Curtains,Hawkins,Hawkins Curtains - 875,5,8483.57,10,4241.78,38176.07,23999.63,14176.44,Wallet,Cancelled,8,3.0,499,1
EC-001346,2022-08-11,CUST0273,Riya Bose,Premium,Surat,Gujarat,Sports,Badminton Kit,Vector X,Vector X Badminton Kit - 645,1,6722.17,20,1344.43,5377.74,2379.57,2998.17,Cash on Delivery,Pending,2,3.0,381,0
EC-001347,2023-05-28,CUST0087,Unknown,Premium,Hyderabad,Telangana,Sports,Badminton Kit,Decathlon,Decathlon Badminton Kit - 431,1,1368.64,25,342.16,1026.48,503.88,522.6,Debit Card,Cancelled,5,3.0,418,1
EC-001348,2023-09-22,CUST0281,Rohan Gupta,VIP,Hyderabad,Telangana,Sports,Dumbbell,Adidas,Adidas Dumbbell - 785,2,14280.37,5,1428.04,27132.7,13455.55,13677.15,Wallet,Delivered,7,4.5,322,0
EC-001349,2023-04-22,CUST0278,Aditya Rao,Returning,Bangalore,Karnataka,Fashion,Handbag,Adidas,Adidas Handbag - 917,4,10113.58,30,12136.3,28318.02,17292.31,11025.71,Net Banking,Pending,6,3.0,138,0
EC-001350,2023-11-08,CUST0136,Aditya Rao,Returning,Delhi,Delhi,Sports,Cycle,Nike,Nike Cycle - 763,3,9504.7,25,7128.52,21385.58,9603.94,11781.64,Net Banking,Cancelled,4,3.0,309,0
